,price,com_ipva_pago,aceita_troca,entrega_a_domicilio,unico_dono,com_preco_negociavel,higienizacao_completa,nao_aceita_troca,com_garantia_mecanica,test_drive_a_domicilio,marca,modelo,ano,cor,tipo_de_combustivel,motor,tipo_de_transmissao,quilometros,portas
451,41990.0,False,False,False,False,False,False,False,False,False,Chevrolet,Cobalt,2014,Preto,Gasolina e álcool,1.8,Manual,144000,4
452,54000.0,False,False,False,False,False,False,False,False,False,Mitsubishi,L200,2005,Amarelo,Diesel,2.5,Manual,65000,4
453,35890.0,False,True,False,False,False,True,False,False,False,Fiat,500,2010,Amarelo,Gasolina,1.4,Manual,65000,2
455,99500.0,True,False,False,True,False,False,True,False,False,Honda,HR-V,2018,Prateado,Gasolina e álcool,1.8,Automática,65000,5
456,118483.0,False,False,False,False,False,False,False,True,False,Chery,Tiggo 5X,2022,Preto,Gasolina e álcool,1.5,Automática,65000,5
457,224580.0,False,False,False,False,False,False,False,False,False,Jeep,Renegade,2023,Cinza-escuro,Gasolina e álcool,1.3,Automática,65000,5
458,186580.0,False,False,False,False,False,False,False,False,False,Jeep,Renegade,2023,Preto,Gasolina e álcool,1.3,Automática,65000,5
459,40290.0,True,True,False,False,False,True,False,False,False,Renault,Logan,2019,Prateado,Álcool e gás natural,1.0,Manual,65000,5
460,41900.0,False,False,False,False,False,False,False,False,False,Suzuki,SX4,2012,Preto,Gasolina,2.0,Automática,65000,5
462,383000.0,True,True,True,False,False,False,False,True,True,Mercedes-Benz,Sprinter Van,2022,Prateado,Diesel,2.2,Manual,65000,5
463,383000.0,True,True,True,False,True,False,False,True,False,Mercedes-Benz,Sprinter Van,2022,Prateado,Diesel,2.2,Manual,65000,5
464,149900.0,False,False,False,False,False,False,False,False,False,Honda,Civic,2020,Cinza-escuro,Gasolina,1.5,Automática,65000,4
465,129990.0,True,True,False,True,False,False,False,False,False,Kia,STONIC,2022,Cinza-escuro,Gasolina e elétrico,1.0,Automática,65000,4
466,149990.0,False,False,False,True,False,False,False,False,False,Jeep,Renegade,2021,Verde,Diesel,2.0,Automática,65000,4
467,112990.0,False,False,False,False,False,False,False,False,False,Jeep,Compass,2019,Preto,Gasolina e álcool,2.0,Automática,65000,4
468,27700.0,False,False,False,False,False,False,False,False,False,Volkswagen,Voyage,2011,Prateado,Gasolina e álcool,1.0,Manual,65000,4
469,24900.0,False,False,False,False,False,False,False,False,False,Chevrolet,Corsa,2009,Cinza-escuro,Gasolina e álcool,1.0,Manual,65000,5
470,43900.0,True,True,False,False,False,True,False,False,False,Ford,Ka,2019,Prateado,Gasolina-Álcool e gás natural,1.0,Manual,65000,5
471,56900.0,True,True,False,False,False,True,False,False,False,Nissan,Sentra,2016,Preto,Gasolina-Álcool e gás natural,2.0,Manual,65000,5
472,140390.0,False,False,False,False,False,False,False,False,False,Hyundai,Creta,2022,Prateado,Gasolina e álcool,1.0,Automática,65000,5
473,75990.0,False,False,False,False,False,False,False,False,False,Honda,Civic,2015,Prateado,Gasolina e álcool,2.0,Automática,110340,4
474,59900.0,False,False,False,False,False,False,False,False,False,Hyundai,Veloster,2012,Prateado,Gasolina,1.6,Automática,65000,4
475,73000.0,False,False,False,False,False,False,False,False,False,Jeep,Renegade,2016,PRATA,Flex,1.8,Automática,71000,4
476,85890.0,False,False,False,True,False,False,False,False,False,Chevrolet,Onix,2020,PRATA,Flex,1.0,Automática,32590,4
477,69790.0,False,False,False,False,False,False,False,False,False,Fiat,Fiorino,2020,Branco,Gasolina e álcool,1.4,Manual,65000,3
478,77900.0,False,True,False,True,False,False,False,False,False,Hyundai,HB20S,2019,Cinza-escuro,Gasolina e álcool,1.6,Automática,65000,4
479,189900.0,False,True,False,False,False,False,False,False,False,Ford,Ranger,2021,Prateado,Diesel,3.2,Automática,65000,4
482,58490.0,False,False,False,True,False,False,False,False,False,Hyundai,HB20S,2019,Branco,Gasolina e álcool,20.0,Manual,65000,4
483,215700.0,False,True,False,False,False,False,False,False,False,Jeep,Compass,2023,Branco,Gasolina e álcool,1.3,Automática,65000,4
484,99999.0,False,False,False,False,False,False,False,False,False,Chevrolet,Tracker,2019,Cinza,Gasolina e álcool,1.4,Automática,65000,4
485,79900.0,True,True,False,True,False,True,False,False,False,Hyundai,Creta,2018,Marrom,Gasolina-Álcool e gás natural,2.0,Automática,65000,5
486,57900.0,False,False,False,False,False,False,False,False,False,Citroën,C3,2017,Branco,Gasolina e álcool,1.6,Automática,65000,4
489,590000.0,False,False,False,False,False,False,False,False,False,Mercedes-Benz,Classe C,2020,Branco,Gasolina,4.0,Automática,65000,4
490,142590.0,False,False,False,False,False,False,False,False,False,Chevrolet,Montana,2023,Verde,Gasolina e álcool,1.2,Automática,65000,4
491,102890.0,False,False,False,False,False,False,False,False,False,Suzuki,Jimny,2022,Branco,Gasolina,1.3,Manual,65000,2
492,218000.0,False,False,False,False,False,False,False,False,False,Toyota,Hilux,2018,Prateado,Diesel,2.8,Automática,65000,4
493,799000.0,False,False,False,False,False,False,False,False,False,Porsche,911,2018,Branco,Gasolina,3.0,Automática,65000,2
494,49789.0,True,True,True,False,True,False,False,True,False,Hyundai,HB20S,2014,Preto,Gasolina e álcool,1.6,Manual,65000,4
495,31600.0,False,False,False,False,False,False,False,False,False,Peugeot,308,2013,Branco,Gasolina e álcool,1.6,Manual,65000,5
496,53900.0,False,False,False,False,False,False,False,False,False,Fiat,MOBI LIKE 1.0 FLEX 4P,2021,Branco,Gasolina e álcool,1.0,Manual,65000,4
497,45990.0,False,True,False,False,False,False,False,False,False,Renault,Kwid,2019,Branco,Gasolina e álcool,1.0,Manual,65000,4
498,38500.0,False,False,False,False,False,False,False,False,False,Fiat,PalioMLB1744,2014,Branco,Gasolina e álcool,1.6,Manual,118764,4
499,107990.0,False,False,False,False,False,False,False,False,False,Honda,HR-V,2018,Branco,Flex,1.8,Automática,80045,4
500,146990.0,False,False,False,False,False,False,False,False,False,Hyundai,Creta,2023,Preto,Flex,1.0,Automática,0,4
501,129990.0,True,True,False,False,False,False,False,False,False,Volvo,XC60,2015,Branco,Gasolina,2.0,Automática,65000,4
503,168000.0,False,False,False,False,False,False,False,False,False,Mercedes-Benz,C 250,2015,Prateado,Gasolina,2.0,Automática,65000,4
505,14000.0,False,False,False,False,False,False,False,False,False,Chevrolet,Chevy 500,1985,Verde,Gasolina,1.6,Manual,65000,2
506,19800.0,False,False,False,False,False,False,False,False,False,Volkswagen,Fusca,1982,Cinza-escuro,Gasolina,1.3,Manual,65000,3
507,65900.0,False,False,False,False,False,False,False,False,False,Ford,Ecosport,2015,Prateado,Gasolina e álcool,2.0,Automática,65000,4
508,93900.0,True,False,False,False,False,False,False,False,False,Honda,HR-V,2017,Prata,Gasolina e álcool,1.8,Automática,65000,4
509,115000.0,True,True,False,True,False,True,False,False,False,Toyota,Hilux SW4,2013,Prateado,Gasolina-Álcool e gás natural,2.7,Automática,65000,4
512,146890.0,True,True,False,True,False,True,False,False,False,Fiat,Toro,2022,Branco,Gasolina e álcool,1.3,Automática,65000,4
513,47890.0,False,True,False,False,False,True,False,False,False,Ford,Ka,2018,Prateado,Gasolina e álcool,1.5,Manual,65000,4
514,190900.0,False,False,False,True,False,False,False,False,False,Jeep,Compass,2022,Cinza,Gasolina e álcool,1.3,Automática,65000,4
515,105900.0,False,False,False,False,False,False,False,False,False,Chevrolet,Tracker,2021,Cinza,Gasolina e álcool,1.0,Automática,65000,4
516,89900.0,False,True,False,False,False,True,False,False,False,Chevrolet,Onix,2021,Vermelho,Gasolina e álcool,1.0,Automática,65000,4
517,188900.0,False,False,False,False,False,False,False,False,False,Kia,Sportage,2022,Branco,Flex,2.0,Automática,26000,4
518,188900.0,False,False,False,False,False,False,False,False,False,Kia,Sportage,2022,Branco,Flex,2.0,Automática,26000,4
520,109900.0,False,False,False,False,False,False,False,False,False,Jeep,Compass,2018,Preto,Gasolina e álcool,2.0,Automática,65000,5
521,134990.0,False,False,False,False,False,False,False,False,False,Chevrolet,Tracker,2022,Preto,Gasolina e álcool,1.2,Automática,65000,4
525,369700.0,False,False,False,False,False,False,False,False,False,BMW,X1,2023,Verde,Gasolina,20.0,Automática,0,4
526,58590.0,True,True,False,False,False,True,False,False,False,Renault,Duster,2017,Prateado,Gasolina e álcool,1.6,Manual,65000,4
527,52900.0,False,False,False,False,False,False,False,False,False,Toyota,Etios,2017,Prata,Gasolina-Álcool e gás natural,1.5,Automática,65000,4
528,52900.0,False,False,False,False,False,False,False,False,False,Toyota,Etios,2017,Prata,Gasolina-Álcool e gás natural,1.5,Automática,65000,4
529,133900.0,False,False,False,False,False,False,False,False,False,Jeep,Renegade,2021,Preto,Diesel,2.0,Automática,65000,4
530,133900.0,False,False,False,False,False,False,False,False,False,Jeep,Renegade,2021,Preto,Diesel,2.0,Automática,65000,4
531,59990.0,True,True,False,False,False,True,False,False,False,Ford,Ecosport,2017,Branco,Gasolina-Álcool e gás natural,1.6,Automática,65000,5
532,112900.0,False,False,False,True,False,False,False,False,False,Chery,Tiggo 5X,2021,Preto,Gasolina e álcool,1.5,Automática,65000,5
533,75000.0,False,False,False,False,False,False,False,False,False,Volkswagen,Tiguan,2014,Preto,Gasolina,2.0,Automática,65000,5
534,114990.0,False,True,True,False,True,False,False,False,True,Hyundai,Creta,2022,Preto,Gasolina e álcool,1.6,Automática sequencial,65000,5
535,63990.0,False,True,False,False,False,True,False,False,False,Chevrolet,Cruze,2014,Preto,Gasolina e álcool,1.8,Automática,65000,4
